Doc ID,Question,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Is Changed,Text Output,NormalizedTextOutput,Cumulative Confidence 1,Cumulative Confidence 2,Cumulative Confidence 3,Cumulative Confidence 4
1179,Is the vase on the right of the toothbrush? Please answer yes or no.,No,['Yes'],0.0,position,Unknown,Stage 3,False,['Yes'],yes,0.7401,0.7401,,
1180,"Is the word in the logo ""cold drinks""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,True,['No'],no,0.6038,0.6038,,
1180,"Is the word in the logo ""cold drinks""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.5924,0.5924,,
1180,"Is the word in the logo ""cold drinks""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,True,['No'],no,0.5848,0.5848,,
1180,"Is the word in the logo ""cold drinks""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.7458,0.7458,,
1181,"Is the word in the logo ""cold rinks""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 0,True,['No'],no,0.6512,0.6512,,
1181,"Is the word in the logo ""cold rinks""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.6036,0.6036,,
1181,"Is the word in the logo ""cold rinks""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 2,True,['No'],no,0.8571,0.857,,
1181,"Is the word in the logo ""cold rinks""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 3,True,['No'],no,0.7082,0.7082,,
1182,"Is the word in the logo ""penarth pier built 1894""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,False,['Yes'],yes,0.5582,0.5582,,
1182,"Is the word in the logo ""penarth pier built 1894""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,False,['Yes'],yes,0.9031,0.9031,,
1182,"Is the word in the logo ""penarth pier built 1894""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,False,['Yes'],yes,0.9757,0.9757,,
1182,"Is the word in the logo ""penarth pier built 1894""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,False,['Yes'],yes,0.9677,0.9677,,
1183,"Is the word in the logo ""penarth pies buid 1894""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 0,False,['Yes'],yes,0.5349,0.5349,,
1183,"Is the word in the logo ""penarth pies buid 1894""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 1,False,['Yes'],yes,0.8123,0.8123,,
1183,"Is the word in the logo ""penarth pies buid 1894""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 2,False,['Yes'],yes,0.7208,0.7208,,
1183,"Is the word in the logo ""penarth pies buid 1894""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 3,False,['Yes'],yes,0.6598,0.6598,,
1184,"Is the word in the picture ""seabreeze motel""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,False,['Yes'],yes,0.5194,0.5194,,
1184,"Is the word in the picture ""seabreeze motel""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,False,['Yes'],yes,0.831,0.831,,
1184,"Is the word in the picture ""seabreeze motel""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,False,['Yes'],yes,0.9776,0.9776,,
1184,"Is the word in the picture ""seabreeze motel""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,False,['Yes'],yes,0.9653,0.9653,,
1185,"Is the word in the picture ""seebreeze model""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 0,False,['No'],no,0.5467,0.5466,,
1185,"Is the word in the picture ""seebreeze model""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 1,False,['No'],no,0.5542,0.5542,,
1185,"Is the word in the picture ""seebreeze model""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 2,False,['No'],no,0.8411,0.841,,
1185,"Is the word in the picture ""seebreeze model""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 3,False,['No'],no,0.8456,0.8456,,
1186,"Is the word in the logo ""fenders diner""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,True,['No'],no,0.6477,0.6477,,
1186,"Is the word in the logo ""fenders diner""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,True,['No'],no,0.6296,0.6295,,
1186,"Is the word in the logo ""fenders diner""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.8822,0.8821,,
1186,"Is the word in the logo ""fenders diner""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.8989,0.8989,,
1187,"Is the word in the logo ""finders diner""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 0,True,['No'],no,0.5077,0.5077,,
1187,"Is the word in the logo ""finders diner""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 1,True,['No'],no,0.6824,0.6824,,
1187,"Is the word in the logo ""finders diner""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 2,True,['No'],no,0.4998,0.4998,,
1187,"Is the word in the logo ""finders diner""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.6721,0.6721,,
1188,"Is the word in the logo ""beavertails pastry""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,False,['Yes'],yes,0.7056,0.7056,,
1188,"Is the word in the logo ""beavertails pastry""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,False,['Yes'],yes,0.6955,0.6955,,
1188,"Is the word in the logo ""beavertails pastry""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,False,['Yes'],yes,0.9751,0.975,,
1188,"Is the word in the logo ""beavertails pastry""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,False,['Yes'],yes,0.8767,0.8766,,
1189,"Is the word in the logo ""beavertalls pastry""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 0,True,['No'],no,0.665,0.665,,
1189,"Is the word in the logo ""beavertalls pastry""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 1,True,['No'],no,0.6028,0.6028,,
1189,"Is the word in the logo ""beavertalls pastry""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.9538,0.9538,,
1189,"Is the word in the logo ""beavertalls pastry""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.8295,0.8294,,
1190,"Is the phone number in the picture ""0131 555 6363""? Please answer yes or no.",Yes,['No'],0.0,OCR,Unknown,Stage 0,True,['Yes'],yes,0.6925,0.6924,,
1190,"Is the phone number in the picture ""0131 555 6363""? Please answer yes or no.",Yes,['No'],0.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.6185,0.6184,,
1190,"Is the phone number in the picture ""0131 555 6363""? Please answer yes or no.",Yes,['No'],0.0,OCR,Unknown,Stage 2,True,['No'],no,0.7454,0.7454,,
1190,"Is the phone number in the picture ""0131 555 6363""? Please answer yes or no.",Yes,['No'],0.0,OCR,Unknown,Stage 3,True,['No'],no,0.5461,0.5461,,
1191,"Is the phone number in the picture ""0137 556 6363""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 0,True,['Yes'],yes,0.6547,0.6547,,
1191,"Is the phone number in the picture ""0137 556 6363""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.5695,0.5695,,
1191,"Is the phone number in the picture ""0137 556 6363""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 2,True,['No'],no,0.7738,0.7738,,
1191,"Is the phone number in the picture ""0137 556 6363""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 3,True,['No'],no,0.6611,0.6611,,
1192,"Is the text in the picture ""hollywood""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,True,['No'],no,0.6297,0.6297,,
1192,"Is the text in the picture ""hollywood""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.8498,0.8498,,
1192,"Is the text in the picture ""hollywood""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.948,0.948,,
1192,"Is the text in the picture ""hollywood""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.9653,0.9653,,
1193,"Is the text in the picture ""holly word""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 0,False,['No'],no,0.7216,0.7216,,
1193,"Is the text in the picture ""holly word""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 1,False,['No'],no,0.6511,0.6511,,
1193,"Is the text in the picture ""holly word""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 2,False,['No'],no,0.839,0.839,,
1193,"Is the text in the picture ""holly word""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 3,False,['No'],no,0.8489,0.8489,,
1194,"Is the word in the logo ""exchange hotel""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,True,['No'],no,0.7371,0.737,,
1194,"Is the word in the logo ""exchange hotel""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.5925,0.5925,,
1194,"Is the word in the logo ""exchange hotel""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.9379,0.9379,,
1194,"Is the word in the logo ""exchange hotel""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.8931,0.8931,,
1195,"Is the word in the logo ""excharge hotel""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 0,False,['No'],no,0.6791,0.6791,,
1195,"Is the word in the logo ""excharge hotel""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 1,False,['No'],no,0.6548,0.6547,,
1195,"Is the word in the logo ""excharge hotel""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 2,False,['No'],no,0.7151,0.7151,,
1195,"Is the word in the logo ""excharge hotel""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 3,False,['No'],no,0.689,0.689,,
1196,"Is the word in the logo ""hardco industrial construction""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,True,['No'],no,0.6112,0.6112,,
1196,"Is the word in the logo ""hardco industrial construction""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,True,['No'],no,0.6367,0.6367,,
1196,"Is the word in the logo ""hardco industrial construction""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.7242,0.7242,,
1196,"Is the word in the logo ""hardco industrial construction""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.8171,0.8171,,
1197,"Is the word in the logo ""hardto industal construction""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 0,False,['No'],no,0.8437,0.8436,,
1197,"Is the word in the logo ""hardto industal construction""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 1,False,['No'],no,0.7546,0.7546,,
1197,"Is the word in the logo ""hardto industal construction""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 2,False,['No'],no,0.7303,0.7302,,
1197,"Is the word in the logo ""hardto industal construction""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 3,False,['No'],no,0.6217,0.6216,,
1198,"Is the word in the logo ""casa grecque restaurants""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,True,['No'],no,0.5311,0.531,,
1198,"Is the word in the logo ""casa grecque restaurants""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.8078,0.8078,,
1198,"Is the word in the logo ""casa grecque restaurants""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.8308,0.8308,,
1198,"Is the word in the logo ""casa grecque restaurants""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.7953,0.7953,,
1199,"Is the word in the logo ""case grecque restaurants""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 0,False,['Yes'],yes,0.5696,0.5696,,
1199,"Is the word in the logo ""case grecque restaurants""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 1,False,['Yes'],yes,0.651,0.6509,,
1199,"Is the word in the logo ""case grecque restaurants""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 2,False,['Yes'],yes,0.6719,0.6719,,
1199,"Is the word in the logo ""case grecque restaurants""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 3,False,['Yes'],yes,0.6544,0.6544,,
1200,"Is the word in the logo ""c'est cheese""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,True,['No'],no,0.7717,0.7717,,
1200,"Is the word in the logo ""c'est cheese""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.9271,0.9271,,
1200,"Is the word in the logo ""c'est cheese""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.9732,0.9732,,
1200,"Is the word in the logo ""c'est cheese""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.9549,0.9549,,
1201,"Is the word in the logo ""crest cheese""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 0,True,['No'],no,0.5583,0.5582,,
1201,"Is the word in the logo ""crest cheese""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.6368,0.6368,,
1201,"Is the word in the logo ""crest cheese""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.689,0.689,,
1201,"Is the word in the logo ""crest cheese""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.785,0.785,,
1202,"Is the word in the logo ""kress""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,True,['Yes'],yes,0.626,0.626,,
1202,"Is the word in the logo ""kress""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,True,['No'],no,0.5582,0.5582,,
1202,"Is the word in the logo ""kress""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.9747,0.9747,,
1202,"Is the word in the logo ""kress""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.9608,0.9608,,
1203,"Is the word in the logo ""dress""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 0,False,['No'],no,0.5116,0.5116,,
1203,"Is the word in the logo ""dress""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 1,False,['No'],no,0.7056,0.7056,,
1203,"Is the word in the logo ""dress""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 2,False,['No'],no,0.7955,0.7955,,
1203,"Is the word in the logo ""dress""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 3,False,['No'],no,0.8557,0.8557,,
1204,"Is the word in the logo ""the beatles story liver pool""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,True,['No'],no,0.5194,0.5194,,
1204,"Is the word in the logo ""the beatles story liver pool""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.6544,0.6544,,
1204,"Is the word in the logo ""the beatles story liver pool""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.8649,0.8648,,
1204,"Is the word in the logo ""the beatles story liver pool""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.8371,0.8371,,
1205,"Is the word in the logo ""the beats story liver pool""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 0,True,['No'],no,0.7179,0.7178,,
1205,"Is the word in the logo ""the beats story liver pool""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 1,True,['No'],no,0.6853,0.6853,,
1205,"Is the word in the logo ""the beats story liver pool""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.5306,0.5306,,
1205,"Is the word in the logo ""the beats story liver pool""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.5422,0.5421,,
1206,"Is the word in the logo ""angie's""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,False,['Yes'],yes,0.5736,0.5736,,
1206,"Is the word in the logo ""angie's""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,False,['Yes'],yes,0.7152,0.7152,,
1206,"Is the word in the logo ""angie's""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,False,['Yes'],yes,0.7182,0.7182,,
1206,"Is the word in the logo ""angie's""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,False,['Yes'],yes,0.8287,0.8287,,
1207,"Is the word in the logo ""angle's""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 0,False,['No'],no,0.6405,0.6404,,
1207,"Is the word in the logo ""angle's""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 1,False,['No'],no,0.5619,0.5619,,
1207,"Is the word in the logo ""angle's""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 2,False,['No'],no,0.5269,0.5268,,
1207,"Is the word in the logo ""angle's""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 3,False,['No'],no,0.5846,0.5846,,
1208,"Is the word in the logo ""shop rite""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,True,['No'],no,0.6757,0.6757,,
1208,"Is the word in the logo ""shop rite""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.6512,0.6512,,
1208,"Is the word in the logo ""shop rite""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.9552,0.9552,,
1208,"Is the word in the logo ""shop rite""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.9608,0.9608,,
1209,"Is the word in the logo ""stop rite""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 0,True,['No'],no,0.7798,0.7798,,
1209,"Is the word in the logo ""stop rite""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 1,True,['No'],no,0.6404,0.6404,,
1209,"Is the word in the logo ""stop rite""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 2,True,['No'],no,0.6332,0.6332,,
1209,"Is the word in the logo ""stop rite""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.6367,0.6367,,
1210,"Is the word in the logo ""ihop restaurant""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,True,['No'],no,0.566,0.5659,,
1210,"Is the word in the logo ""ihop restaurant""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.6958,0.6958,,
1210,"Is the word in the logo ""ihop restaurant""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.9577,0.9577,,
1210,"Is the word in the logo ""ihop restaurant""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.9531,0.953,,
1211,"Is the word in the logo ""lhop restaurant""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 0,True,['No'],no,0.615,0.615,,
1211,"Is the word in the logo ""lhop restaurant""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.699,0.699,,
1211,"Is the word in the logo ""lhop restaurant""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 2,True,['No'],no,0.6546,0.6546,,
1211,"Is the word in the logo ""lhop restaurant""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.5772,0.5772,,
1212,"Is the word in the logo ""old market sundries""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,True,['No'],no,0.7548,0.7548,,
1212,"Is the word in the logo ""old market sundries""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,True,['No'],no,0.7489,0.7489,,
1212,"Is the word in the logo ""old market sundries""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.9692,0.9692,,
1212,"Is the word in the logo ""old market sundries""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.9625,0.9625,,
1213,"Is the word in the logo ""old market hundreds""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 0,False,['No'],no,0.5582,0.5582,,
1213,"Is the word in the logo ""old market hundreds""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 1,False,['No'],no,0.8595,0.8595,,
1213,"Is the word in the logo ""old market hundreds""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 2,False,['No'],no,0.7823,0.7823,,
1213,"Is the word in the logo ""old market hundreds""? Please answer yes or no.",No,['No'],1.0,OCR,Unknown,Stage 3,False,['No'],no,0.8126,0.8125,,
1214,"Is the word in the logo ""phil's market""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,True,['No'],no,0.5812,0.5812,,
1214,"Is the word in the logo ""phil's market""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.5543,0.5543,,
1214,"Is the word in the logo ""phil's market""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.89,0.89,,
1214,"Is the word in the logo ""phil's market""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.9517,0.9517,,
1215,"Is the word in the logo ""phll's market""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 0,True,['No'],no,0.5583,0.5582,,
1215,"Is the word in the logo ""phll's market""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.5466,0.5466,,
1215,"Is the word in the logo ""phll's market""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.6581,0.6581,,
1215,"Is the word in the logo ""phll's market""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.7215,0.7215,,
1216,"Is the word in the logo ""oldsmobile service""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,True,['No'],no,0.7089,0.7089,,
1216,"Is the word in the logo ""oldsmobile service""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.644,0.644,,
1216,"Is the word in the logo ""oldsmobile service""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.8721,0.8721,,
1216,"Is the word in the logo ""oldsmobile service""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.9194,0.9194,,
1217,"Is the word in the logo ""old mobile service""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 0,True,['No'],no,0.769,0.7689,,
1217,"Is the word in the logo ""old mobile service""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.6475,0.6475,,
1217,"Is the word in the logo ""old mobile service""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 2,True,['Yes'],yes,0.7688,0.7688,,
1217,"Is the word in the logo ""old mobile service""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.8219,0.8219,,
1218,"Is the word in the logo ""high time coffee shop""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 0,False,['Yes'],yes,0.5659,0.5659,,
1218,"Is the word in the logo ""high time coffee shop""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 1,False,['Yes'],yes,0.7214,0.7214,,
1218,"Is the word in the logo ""high time coffee shop""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 2,False,['Yes'],yes,0.9057,0.9057,,
1218,"Is the word in the logo ""high time coffee shop""? Please answer yes or no.",Yes,['Yes'],1.0,OCR,Unknown,Stage 3,False,['Yes'],yes,0.9406,0.9406,,
1219,"Is the word in the logo ""high tite cofeee shop""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 0,True,['No'],no,0.7745,0.7744,,
1219,"Is the word in the logo ""high tite cofeee shop""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 1,True,['Yes'],yes,0.5734,0.5733,,
1219,"Is the word in the logo ""high tite cofeee shop""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 2,True,['No'],no,0.511,0.5109,,
1219,"Is the word in the logo ""high tite cofeee shop""? Please answer yes or no.",No,['Yes'],0.0,OCR,Unknown,Stage 3,True,['Yes'],yes,0.5616,0.5616,,
1220,Is this an image of Goldener Reiter? Please answer yes or no.,Yes,['Yes'],1.0,landmark,Unknown,Stage 0,False,['Yes'],yes,0.5117,0.5116,,
1220,Is this an image of Goldener Reiter? Please answer yes or no.,Yes,['Yes'],1.0,landmark,Unknown,Stage 1,False,['Yes'],yes,0.9473,0.9472,,
1220,Is this an image of Goldener Reiter? Please answer yes or no.,Yes,['Yes'],1.0,landmark,Unknown,Stage 2,False,['Yes'],yes,0.9406,0.9406,,
1220,Is this an image of Goldener Reiter? Please answer yes or no.,Yes,['Yes'],1.0,landmark,Unknown,Stage 3,False,['Yes'],yes,0.9146,0.9146,,
1221,Is this an image of Palacio de la Mosquera? Please answer yes or no.,No,['No'],1.0,landmark,Unknown,Stage 0,False,['No'],no,0.8705,0.8705,,
1221,Is this an image of Palacio de la Mosquera? Please answer yes or no.,No,['No'],1.0,landmark,Unknown,Stage 1,False,['No'],no,0.7519,0.7519,,
1221,Is this an image of Palacio de la Mosquera? Please answer yes or no.,No,['No'],1.0,landmark,Unknown,Stage 2,False,['No'],no,0.7929,0.7929,,
1221,Is this an image of Palacio de la Mosquera? Please answer yes or no.,No,['No'],1.0,landmark,Unknown,Stage 3,False,['No'],no,0.7399,0.7399,,
1222,"Is this a picture of Alexander Nevsky Church, Belgrade? Please answer yes or no.",Yes,['Yes'],1.0,landmark,Unknown,Stage 0,False,['Yes'],yes,0.6406,0.6406,,
1222,"Is this a picture of Alexander Nevsky Church, Belgrade? Please answer yes or no.",Yes,['Yes'],1.0,landmark,Unknown,Stage 1,False,['Yes'],yes,0.6224,0.6223,,
