Doc ID,Question,Answer,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Text Output,Cumulative Confidences
1714,Is there a sports ball in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.8976, device='cuda:3')"", ""tensor(0.8976, device='cuda:3')""]"
1714,Is there a sports ball in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9304, device='cuda:3')"", ""tensor(0.9304, device='cuda:3')""]"
1715,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7690, device='cuda:3')"", ""tensor(0.7690, device='cuda:3')""]"
1715,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9740, device='cuda:3')"", ""tensor(0.9740, device='cuda:3')""]"
1715,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9950, device='cuda:3')"", ""tensor(0.9950, device='cuda:3')""]"
1715,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9951, device='cuda:3')"", ""tensor(0.9951, device='cuda:3')""]"
1716,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9511, device='cuda:3')"", ""tensor(0.9511, device='cuda:3')""]"
1716,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9566, device='cuda:3')"", ""tensor(0.9566, device='cuda:3')""]"
1716,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.8459, device='cuda:3')"", ""tensor(0.8458, device='cuda:3')""]"
1716,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.8856, device='cuda:3')"", ""tensor(0.8855, device='cuda:3')""]"
1717,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8577, device='cuda:3')"", ""tensor(0.8577, device='cuda:3')""]"
1717,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9688, device='cuda:3')"", ""tensor(0.9688, device='cuda:3')""]"
1717,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9906, device='cuda:3')"", ""tensor(0.9905, device='cuda:3')""]"
1717,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9924, device='cuda:3')"", ""tensor(0.9924, device='cuda:3')""]"
1718,Is there a clock in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7879, device='cuda:3')"", ""tensor(0.7878, device='cuda:3')""]"
1718,Is there a clock in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.8288, device='cuda:3')"", ""tensor(0.8288, device='cuda:3')""]"
1718,Is there a clock in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9045, device='cuda:3')"", ""tensor(0.9045, device='cuda:3')""]"
1718,Is there a clock in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9098, device='cuda:3')"", ""tensor(0.9098, device='cuda:3')""]"
1719,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8458, device='cuda:3')"", ""tensor(0.8458, device='cuda:3')""]"
1719,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9004, device='cuda:3')"", ""tensor(0.9004, device='cuda:3')""]"
1719,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.7577, device='cuda:3')"", ""tensor(0.7577, device='cuda:3')""]"
1719,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.7662, device='cuda:3')"", ""tensor(0.7662, device='cuda:3')""]"
1720,Is there a laptop in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7024, device='cuda:3')"", ""tensor(0.7024, device='cuda:3')""]"
1720,Is there a laptop in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.5233, device='cuda:3')"", ""tensor(0.5233, device='cuda:3')""]"
1720,Is there a laptop in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9854, device='cuda:3')"", ""tensor(0.9854, device='cuda:3')""]"
1720,Is there a laptop in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9840, device='cuda:3')"", ""tensor(0.9840, device='cuda:3')""]"
1721,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8499, device='cuda:3')"", ""tensor(0.8499, device='cuda:3')""]"
1721,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9380, device='cuda:3')"", ""tensor(0.9380, device='cuda:3')""]"
1721,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.8614, device='cuda:3')"", ""tensor(0.8614, device='cuda:3')""]"
1721,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.7690, device='cuda:3')"", ""tensor(0.7690, device='cuda:3')""]"
1722,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9263, device='cuda:3')"", ""tensor(0.9262, device='cuda:3')""]"
1722,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.9252, device='cuda:3')"", ""tensor(0.9251, device='cuda:3')""]"
1722,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9799, device='cuda:3')"", ""tensor(0.9799, device='cuda:3')""]"
1722,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9914, device='cuda:3')"", ""tensor(0.9914, device='cuda:3')""]"
1723,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8080, device='cuda:3')"", ""tensor(0.8080, device='cuda:3')""]"
1723,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9715, device='cuda:3')"", ""tensor(0.9715, device='cuda:3')""]"
1723,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9910, device='cuda:3')"", ""tensor(0.9910, device='cuda:3')""]"
1723,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9943, device='cuda:3')"", ""tensor(0.9942, device='cuda:3')""]"
1724,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7577, device='cuda:3')"", ""tensor(0.7577, device='cuda:3')""]"
1724,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.8080, device='cuda:3')"", ""tensor(0.8080, device='cuda:3')""]"
1724,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.8151, device='cuda:3')"", ""tensor(0.8151, device='cuda:3')""]"
1724,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.6548, device='cuda:3')"", ""tensor(0.6548, device='cuda:3')""]"
1725,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8354, device='cuda:3')"", ""tensor(0.8354, device='cuda:3')""]"
1725,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.8902, device='cuda:3')"", ""tensor(0.8902, device='cuda:3')""]"
1725,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9719, device='cuda:3')"", ""tensor(0.9719, device='cuda:3')""]"
1725,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9777, device='cuda:3')"", ""tensor(0.9777, device='cuda:3')""]"
1726,Is there a potted plant in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7662, device='cuda:3')"", ""tensor(0.7662, device='cuda:3')""]"
1726,Is there a potted plant in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.8375, device='cuda:3')"", ""tensor(0.8375, device='cuda:3')""]"
1726,Is there a potted plant in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9912, device='cuda:3')"", ""tensor(0.9912, device='cuda:3')""]"
1726,Is there a potted plant in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9882, device='cuda:3')"", ""tensor(0.9882, device='cuda:3')""]"
1727,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8596, device='cuda:3')"", ""tensor(0.8595, device='cuda:3')""]"
1727,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9663, device='cuda:3')"", ""tensor(0.9663, device='cuda:3')""]"
1727,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9904, device='cuda:3')"", ""tensor(0.9904, device='cuda:3')""]"
1727,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9877, device='cuda:3')"", ""tensor(0.9877, device='cuda:3')""]"
1728,Is there a backpack in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8740, device='cuda:3')"", ""tensor(0.8740, device='cuda:3')""]"
1728,Is there a backpack in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9939, device='cuda:3')"", ""tensor(0.9939, device='cuda:3')""]"
1728,Is there a backpack in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9838, device='cuda:3')"", ""tensor(0.9838, device='cuda:3')""]"
1728,Is there a backpack in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9353, device='cuda:3')"", ""tensor(0.9353, device='cuda:3')""]"
1729,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['Yes'],"[""tensor(0.7057, device='cuda:3')"", ""tensor(0.7057, device='cuda:3')""]"
1729,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9883, device='cuda:3')"", ""tensor(0.9883, device='cuda:3')""]"
1729,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9943, device='cuda:3')"", ""tensor(0.9943, device='cuda:3')""]"
1729,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9915, device='cuda:3')"", ""tensor(0.9915, device='cuda:3')""]"
1730,Is there a teddy bear in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.6926, device='cuda:3')"", ""tensor(0.6926, device='cuda:3')""]"
1730,Is there a teddy bear in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.9362, device='cuda:3')"", ""tensor(0.9362, device='cuda:3')""]"
1730,Is there a teddy bear in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9457, device='cuda:3')"", ""tensor(0.9457, device='cuda:3')""]"
1730,Is there a teddy bear in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9724, device='cuda:3')"", ""tensor(0.9724, device='cuda:3')""]"
1731,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9046, device='cuda:3')"", ""tensor(0.9046, device='cuda:3')""]"
1731,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9793, device='cuda:3')"", ""tensor(0.9793, device='cuda:3')""]"
1731,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9805, device='cuda:3')"", ""tensor(0.9805, device='cuda:3')""]"
1731,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9843, device='cuda:3')"", ""tensor(0.9843, device='cuda:3')""]"
1732,Is there a bear in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8418, device='cuda:3')"", ""tensor(0.8417, device='cuda:3')""]"
1732,Is there a bear in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.8266, device='cuda:3')"", ""tensor(0.8266, device='cuda:3')""]"
1732,Is there a bear in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.8823, device='cuda:3')"", ""tensor(0.8823, device='cuda:3')""]"
1732,Is there a bear in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9294, device='cuda:3')"", ""tensor(0.9294, device='cuda:3')""]"
1733,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9098, device='cuda:3')"", ""tensor(0.9098, device='cuda:3')""]"
1733,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9892, device='cuda:3')"", ""tensor(0.9892, device='cuda:3')""]"
1733,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9950, device='cuda:3')"", ""tensor(0.9950, device='cuda:3')""]"
1733,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9951, device='cuda:3')"", ""tensor(0.9951, device='cuda:3')""]"
1734,Is there a dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8538, device='cuda:3')"", ""tensor(0.8538, device='cuda:3')""]"
1734,Is there a dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9861, device='cuda:3')"", ""tensor(0.9861, device='cuda:3')""]"
1734,Is there a dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9546, device='cuda:3')"", ""tensor(0.9546, device='cuda:3')""]"
1734,Is there a dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9449, device='cuda:3')"", ""tensor(0.9449, device='cuda:3')""]"
1735,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7904, device='cuda:3')"", ""tensor(0.7904, device='cuda:3')""]"
1735,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9873, device='cuda:3')"", ""tensor(0.9873, device='cuda:3')""]"
1735,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9865, device='cuda:3')"", ""tensor(0.9865, device='cuda:3')""]"
1735,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9719, device='cuda:3')"", ""tensor(0.9719, device='cuda:3')""]"
1736,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9559, device='cuda:3')"", ""tensor(0.9559, device='cuda:3')""]"
1736,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.5926, device='cuda:3')"", ""tensor(0.5926, device='cuda:3')""]"
1736,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9614, device='cuda:3')"", ""tensor(0.9614, device='cuda:3')""]"
1736,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9751, device='cuda:3')"", ""tensor(0.9751, device='cuda:3')""]"
1737,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7905, device='cuda:3')"", ""tensor(0.7904, device='cuda:3')""]"
1737,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9914, device='cuda:3')"", ""tensor(0.9914, device='cuda:3')""]"
1737,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9620, device='cuda:3')"", ""tensor(0.9620, device='cuda:3')""]"
1737,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9481, device='cuda:3')"", ""tensor(0.9481, device='cuda:3')""]"
1738,Is there a boat in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7745, device='cuda:3')"", ""tensor(0.7745, device='cuda:3')""]"
1738,Is there a boat in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.9473, device='cuda:3')"", ""tensor(0.9473, device='cuda:3')""]"
1738,Is there a boat in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9879, device='cuda:3')"", ""tensor(0.9879, device='cuda:3')""]"
1738,Is there a boat in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9890, device='cuda:3')"", ""tensor(0.9890, device='cuda:3')""]"
1739,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7799, device='cuda:3')"", ""tensor(0.7799, device='cuda:3')""]"
1739,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9820, device='cuda:3')"", ""tensor(0.9820, device='cuda:3')""]"
1739,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.8757, device='cuda:3')"", ""tensor(0.8757, device='cuda:3')""]"
1739,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.8774, device='cuda:3')"", ""tensor(0.8774, device='cuda:3')""]"
1740,Is there a car in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7519, device='cuda:3')"", ""tensor(0.7519, device='cuda:3')""]"
1740,Is there a car in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.8375, device='cuda:3')"", ""tensor(0.8375, device='cuda:3')""]"
1740,Is there a car in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.8670, device='cuda:3')"", ""tensor(0.8670, device='cuda:3')""]"
1740,Is there a car in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.8221, device='cuda:3')"", ""tensor(0.8221, device='cuda:3')""]"
1741,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8055, device='cuda:3')"", ""tensor(0.8055, device='cuda:3')""]"
1741,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9755, device='cuda:3')"", ""tensor(0.9755, device='cuda:3')""]"
1741,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9936, device='cuda:3')"", ""tensor(0.9936, device='cuda:3')""]"
1741,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9904, device='cuda:3')"", ""tensor(0.9904, device='cuda:3')""]"
1742,Is there a dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8128, device='cuda:3')"", ""tensor(0.8128, device='cuda:3')""]"
1742,Is there a dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.7662, device='cuda:3')"", ""tensor(0.7662, device='cuda:3')""]"
1742,Is there a dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9960, device='cuda:3')"", ""tensor(0.9960, device='cuda:3')""]"
1742,Is there a dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9952, device='cuda:3')"", ""tensor(0.9952, device='cuda:3')""]"
1743,Is there a chair in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7772, device='cuda:3')"", ""tensor(0.7772, device='cuda:3')""]"
1743,Is there a chair in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.8417, device='cuda:3')"", ""tensor(0.8417, device='cuda:3')""]"
1743,Is there a chair in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.8151, device='cuda:3')"", ""tensor(0.8151, device='cuda:3')""]"
1743,Is there a chair in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.5234, device='cuda:3')"", ""tensor(0.5234, device='cuda:3')""]"
1744,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9136, device='cuda:3')"", ""tensor(0.9136, device='cuda:3')""]"
1744,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.9465, device='cuda:3')"", ""tensor(0.9465, device='cuda:3')""]"
1744,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9619, device='cuda:3')"", ""tensor(0.9619, device='cuda:3')""]"
1744,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9813, device='cuda:3')"", ""tensor(0.9813, device='cuda:3')""]"
1745,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7799, device='cuda:3')"", ""tensor(0.7799, device='cuda:3')""]"
1745,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9626, device='cuda:3')"", ""tensor(0.9626, device='cuda:3')""]"
1745,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9918, device='cuda:3')"", ""tensor(0.9918, device='cuda:3')""]"
1745,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9935, device='cuda:3')"", ""tensor(0.9935, device='cuda:3')""]"
1746,Is there a banana in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9196, device='cuda:3')"", ""tensor(0.9195, device='cuda:3')""]"
1746,Is there a banana in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.9914, device='cuda:3')"", ""tensor(0.9914, device='cuda:3')""]"
1746,Is there a banana in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9951, device='cuda:3')"", ""tensor(0.9951, device='cuda:3')""]"
1746,Is there a banana in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9969, device='cuda:3')"", ""tensor(0.9969, device='cuda:3')""]"
1747,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9637, device='cuda:3')"", ""tensor(0.9637, device='cuda:3')""]"
1747,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9777, device='cuda:3')"", ""tensor(0.9777, device='cuda:3')""]"
1747,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9895, device='cuda:3')"", ""tensor(0.9895, device='cuda:3')""]"
1747,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9904, device='cuda:3')"", ""tensor(0.9904, device='cuda:3')""]"
1748,Is there an orange in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.5038, device='cuda:3')"", ""tensor(0.5038, device='cuda:3')""]"
1748,Is there an orange in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.8375, device='cuda:3')"", ""tensor(0.8374, device='cuda:3')""]"
1748,Is there an orange in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9786, device='cuda:3')"", ""tensor(0.9786, device='cuda:3')""]"
1748,Is there an orange in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9924, device='cuda:3')"", ""tensor(0.9924, device='cuda:3')""]"
1749,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9334, device='cuda:3')"", ""tensor(0.9333, device='cuda:3')""]"
1749,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9751, device='cuda:3')"", ""tensor(0.9751, device='cuda:3')""]"
1749,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9867, device='cuda:3')"", ""tensor(0.9867, device='cuda:3')""]"
1749,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9859, device='cuda:3')"", ""tensor(0.9859, device='cuda:3')""]"
1750,Is there a dining table in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9111, device='cuda:3')"", ""tensor(0.9111, device='cuda:3')""]"
1750,Is there a dining table in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9511, device='cuda:3')"", ""tensor(0.9511, device='cuda:3')""]"
1750,Is there a dining table in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9736, device='cuda:3')"", ""tensor(0.9736, device='cuda:3')""]"
1750,Is there a dining table in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9518, device='cuda:3')"", ""tensor(0.9518, device='cuda:3')""]"
1751,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9219, device='cuda:3')"", ""tensor(0.9218, device='cuda:3')""]"
1751,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9748, device='cuda:3')"", ""tensor(0.9748, device='cuda:3')""]"
1751,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9930, device='cuda:3')"", ""tensor(0.9930, device='cuda:3')""]"
1751,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9948, device='cuda:3')"", ""tensor(0.9948, device='cuda:3')""]"
1752,Is there a bird in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7662, device='cuda:3')"", ""tensor(0.7662, device='cuda:3')""]"
1752,Is there a bird in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.5697, device='cuda:3')"", ""tensor(0.5697, device='cuda:3')""]"
